id	chr	start	end	tss
GLYR1	16	4853204	4897343	4897343
GM2A	5	150591711	150650001	150591711
GMCL1	2	70056774	70108528	70056774
GMDS	6	1624041	2245926	2245926
GMEB1	1	28995244	29045865	28995244
GMEB2	20	62218955	62258394	62258394
GMFB	14	54941202	54955914	54955914
GMFG	19	39818993	39833012	39833012
GMIP	19	19740285	19754476	19754476
GML	8	143915663	143997922	143915663
GMNC	3	190570666	190610218	190610218
GMNN	6	24775159	24786327	24775159
GMPPA	2	220363589	220371710	220363589
GMPPB	3	49754277	49761384	49761384
GMPR	6	16238811	16295780	16238811
GMPR2	14	24701628	24708448	24701628
GMPS	3	155588325	155661815	155588325
GNA11	19	3094408	3124002	3094408
GNA12	7	2767746	2883958	2883958
GNA13	17	63006833	63052957	63052957
GNA14	9	80037995	80263223	80263223
GNA15	19	3136191	3163767	3136191
GNAI1	7	79763271	79848718	79763271
GNAI2	3	50263724	50296787	50263724
GNAI3	1	110091233	110136975	110091233
GNAL	18	11688955	11885684	11688955
GNAO1	16	56225302	56391356	56225302
GNAQ	9	80331003	80646374	80646374
GNAS	20	57414773	57486247	57414773
GNAT1	3	50229045	50233949	50229045
GNAT2	1	110145889	110155679	110155679
GNAT3	7	80087987	80141336	80141336
GNAZ	22	23412540	23467224	23412540
GNB1	1	1716729	1822495	1822495
GNB1L	22	19770747	19842462	19842462
GNB2	7	100271154	100276797	100271154
GNB2L1	5	180663909	180675096	180675096
GNB3	12	6949118	6956557	6949375
GNB4	3	179116990	179169378	179169378
GNB5	15	52413117	52483566	52483566
GNE	9	36214438	36277053	36277053
GNG10	9	114423615	114432526	114423615
GNG11	7	93551011	93557922	93551011
GNG12	1	68167149	68299150	68299150
GNG13	16	848041	850733	850733
GNG2	14	52292913	52446060	52292913
GNG3	11	62475130	62476673	62475130
GNG4	1	235710987	235814054	235814054
GNG5	1	84964008	84972248	84972248
GNG5P2	X	109589700	109590201	109590201
GNG7	19	2511217	2702707	2702707
GNG8	19	47137333	47137942	47137942
GNGT1	7	93220885	93540577	93220885
GNGT2	17	47280153	47287936	47287936
GNL1	6	30509154	30524951	30524951
GNL2	1	38032417	38061536	38061536
GNL3	3	52715172	52728508	52715172
GNL3L	X	54556644	54587504	54556644
GNLY	2	85912298	85925977	85921414
GNMT	6	42928496	42931618	42928496
GNPAT	1	231376953	231413719	231376953
GNPDA1	5	141371314	141392606	141392606
GNPDA2	4	44684217	44728612	44728612
GNPNAT1	14	53241912	53258386	53258386
GNPTAB	12	102139275	102224716	102224716
GNPTG	16	1401924	1413352	1401924
GNRH1	8	25276776	25282170	25282170
GNRH2	20	3024268	3026393	3024268
GNRHR	4	68605046	68620078	68620078
GNS	12	65107225	65153227	65153227
GOLGA1	9	127640646	127710771	127710292
GOLGA2	9	131018108	131038274	131038274
GOLGA3	12	133345495	133405444	133405444
GOLGA4	3	37284668	37408242	37284668
GOLGA5	14	93260576	93306308	93260576
GOLGA6A	15	74362198	74374891	74374891
GOLGA6B	15	72947079	72958735	72947079
GOLGA6C	15	75550940	75562540	75550940
GOLGA6D	15	75575176	75586816	75575176
GOLGA6L1	15	22736246	22746002	22736246
GOLGA6L10	15	82635130	82641706	82641706
GOLGA6L18	15	82930438	82939159	82939159
GOLGA6L19	15	83011379	83018198	83018198
GOLGA6L2	15	23684645	23692381	23692381
GOLGA6L20	15	83098710	83108085	83098710
GOLGA6L4	15	84904525	84914120	84904525
GOLGA6L6	15	20737094	20747114	20747114
GOLGA6L9	15	82722223	82731338	82722225
GOLGA7	8	41347915	41368499	41347915
GOLGA7B	10	99609996	99631337	99609996
GOLGA8A	15	34671269	34880704	34880704
GOLGA8B	15	34817408	34880704	34875852
GOLGA8F	15	28623767	28637170	28623784
GOLGA8G	15	28764757	28778160	28778143
GOLGA8H	15	30896329	30906764	30896329
GOLGA8I	15	23255242	23268823	23255242
GOLGA8J	15	30375158	30385702	30375158
GOLGA8K	15	32684983	32695396	32695396
GOLGA8M	15	28947100	28983530	28983530
GOLGA8N	15	32885657	32896179	32885657
GOLGA8O	15	32737307	32747835	32747835
GOLGA8Q	15	30844183	30854704	30844183
GOLGA8R	15	30695943	30706463	30706463
GOLGA8S	15	23599895	23612378	23599993
GOLGA8T	15	30427352	30437770	30427352
GOLGB1	3	121382046	121468602	121468602
GOLIM4	3	167726465	167813763	167813763
GOLM1	9	88641061	88715088	88715088
GOLPH3	5	32124810	32174456	32174456
GOLPH3L	1	150618701	150669630	150669630
GOLT1A	1	204167288	204183220	204183220
GOLT1B	12	21654715	21671342	21654715
GON4L	1	155719508	155829191	155829191
GOPC	6	117639374	117923691	117923691
GORAB	1	170501270	170522587	170501270
GORASP1	3	39138150	39149854	39149854
GORASP2	2	171784974	171823639	171784974
GOSR1	17	28804380	28854610	28804380
GOSR2	17	45000483	45105003	45000483
GOT1	10	101156627	101190381	101190381
GOT1L1	8	37791799	37797647	37797647
GOT2	16	58741035	58768261	58768261
GP1BA	17	4835592	4838325	4835592
GP1BB	22	19710468	19712294	19710468
GP2	16	20320894	20339130	20339130
GP5	3	194115550	194119995	194119995
GP6	19	55525073	55549632	55549632
GP9	3	128779610	128781249	128779610
GPA33	1	167022073	167059868	167059868
GPAA1	8	145137493	145141119	145137493
GPALPP1	13	45563687	45607746	45563687
GPAM	10	113909624	113975135	113975135
GPANK1	6	31629006	31634060	31634060
GPAT2	2	96687694	96705199	96705199
GPATCH1	19	33571786	33621448	33571786
GPATCH11	2	37311594	37326387	37311594
GPATCH2	1	217600334	217804424	217804424
GPATCH2L	14	76618259	76720685	76618259
GPATCH3	1	27216979	27226957	27226957
GPATCH4	1	156564279	156571288	156571282
GPATCH8	17	42472652	42580798	42580798
GPBAR1	2	219124219	219128582	219124219
GPBP1	5	56469775	56560506	56469775
GPBP1L1	1	46092976	46153785	46153785
GPC1	2	241375088	241407493	241375088
GPC2	7	99767229	99774995	99774992
GPC3	X	132669773	133119922	133119922
GPC4	X	132434131	132549518	132549518
GPC5	13	92050929	93519490	92050929
GPC6	13	93879095	95059655	93879095
GPCPD1	20	5525085	5591672	5591672
GPD1	12	50497602	50505102	50497602
GPD1L	3	32147181	32210205	32147181
GPD2	2	157291802	157470247	157291802
GPER1	7	1121844	1133451	1121844
GPHA2	11	64701943	64703360	64703360
GPHN	14	66974125	67648520	66974125
GPI	19	34850385	34893061	34850385
GPIHBP1	8	144295068	144299044	144295068
GPKOW	X	48970334	48980151	48980151
GPLD1	6	24424793	24495433	24495433
GPM6A	4	176554085	176923815	176923815
GPM6B	X	13789150	13956757	13956757
GPN1	2	27851114	27874375	27851114
GPN2	1	27202624	27216788	27216788
GPN3	12	110890289	110907073	110907073
GPNMB	7	23275586	23314727	23275586
GPR1	2	207040040	207082771	207082771
GPR101	X	136112307	136113833	136113833
GPR107	9	132815705	132902448	132815705
GPR108	19	6729925	6737614	6737614
GPR110	6	46965440	47010099	47010099
GPR111	6	47624172	47665533	47624172
GPR112	X	135383122	135519215	135383122
GPR113	2	26531041	26569685	26569685
GPR114	16	57576333	57625593	57576333
GPR115	6	47653600	47689757	47653600
GPR116	6	46820249	46922680	46922680
GPR119	X	129518319	129519511	129519511
GPR12	13	27329341	27334922	27334922
GPR123	10	134884433	134945179	134884433
GPR124	8	37641709	37702414	37641709
GPR125	4	22346694	22517677	22517677
GPR126	6	142622991	142767403	142622991
GPR128	3	100328433	100414323	100328433
GPR132	14	105515728	105531782	105531782
GPR133	12	131438452	131626014	131438452
GPR135	14	59895740	59932060	59932060
GPR137	11	64037534	64056972	64037534
GPR137B	1	236305832	236385165	236305832
GPR137C	14	53019866	53104431	53019866
GPR139	16	20042807	20085239	20085239
GPR141	7	37723399	37873390	37723399
GPR142	17	72363546	72368761	72363546
GPR143	X	9693386	9754337	9754337
GPR144	9	127213423	127239379	127213423
GPR146	7	1084212	1098897	1084212
GPR148	2	131486643	131487909	131486643
GPR149	3	154055461	154147504	154147504
GPR15	3	98250743	98251960	98250743
GPR150	5	94955782	94957846	94955782
GPR151	5	145892666	145895753	145895753
GPR152	11	67218772	67220200	67220200
GPR153	1	6307406	6321035	6321035
GPR155	2	175296966	175351822	175351822
GPR156	3	119883492	120003941	120003941
GPR157	1	9160364	9189229	9189229
GPR158	10	25463991	25891155	25463991
GPR160	3	169755717	169803191	169755717
GPR161	1	168053997	168106821	168106821
GPR162	12	6930711	6939136	6930711
GPR17	2	128403439	128410213	128403439
GPR171	3	150915619	150920988	150920988
GPR173	X	53078273	53109797	53078273
GPR174	X	78426469	78427726	78426469
GPR176	15	40091233	40213093	40213093
GPR179	17	36481413	36499730	36499693
GPR18	13	99906968	99913998	99913998
GPR180	13	95254157	95286899	95254157
GPR182	12	57388230	57390468	57388230
GPR183	13	99946784	99959659	99959659
GPR19	12	12813825	12849141	12849141
GPR20	8	142366600	142377367	142377367
GPR21	9	125796806	125797975	125796806
GPR22	7	107110463	107116098	107110463
GPR25	1	200842083	200843306	200842083
GPR26	10	125425871	125454123	125425871
GPR27	3	71803201	71805647	71803201
GPR3	1	27719148	27722318	27719148
GPR31	6	167569759	167571817	167571817
GPR32	19	51273721	51274989	51273721
GPR34	X	41548226	41556526	41548226
GPR35	2	241544848	241570676	241544848
GPR37	7	124386051	124405681	124405681
GPR37L1	1	202091986	202102720	202091986
GPR39	2	133174147	133404132	133174147
GPR4	19	46093022	46105466	46105466
GPR42	19	35861831	35863855	35861831
GPR45	2	105858200	105859924	105858200
GPR50	X	150345125	150349937	150345125
GPR52	1	174417212	174418683	174417212
GPR55	2	231772033	231825781	231825781
GPR56	16	57644564	57698944	57644564
GPR6	6	110299514	110301921	110299514
GPR61	1	110082494	110091028	110082494
GPR62	3	51989330	51991509	51989330
GPR63	6	97242002	97285353	97285353
GPR64	X	19007427	19140755	19140755
GPR65	14	88471468	88478419	88471468
GPR68	14	91698876	91720269	91720269
GPR75	2	54080050	54087126	54087126
GPR75-ASB3	2	53759810	54087170	54087170
GPR78	4	8560452	8621486	8560452
GPR82	X	41583408	41589388	41583408
GPR83	11	94110477	94134585	94134585
GPR84	12	54756229	54758271	54758271
GPR85	7	112718386	112727833	112727833
GPR87	3	151011891	151034740	151034740
GPR88	1	101003693	101007574	101003693
GPR89A	1	145764411	145827103	145827103
GPR89B	1	147400506	147465753	147400506
GPR89C	1	145883868	145924373	145883868
GPR97	16	57702099	57723975	57702099
GPR98	5	89825161	90460038	89825161
GPRASP1	X	101906294	101914011	101906294
GPRASP2	X	101967104	101973607	101967104
GPRC5A	12	13043716	13070871	13043716
GPRC5B	16	19868616	19897489	19897489
GPRC5C	17	72420990	72447792	72420990
GPRC5D	12	13093709	13105081	13105081
GPRC6A	6	117113248	117150200	117150200
GPRIN1	5	176022803	176037134	176037134
GPRIN2	10	46994087	47005643	46994087
GPRIN3	4	90157537	90229161	90229161
GPS1	17	80008567	80015346	80008567
GPS2	17	7214643	7218883	7218883
GPSM1	9	139221932	139254057	139221932
GPSM2	1	109417972	109477167	109417972
GPSM3	6	32158543	32163300	32163300
GPT	8	145728356	145732557	145728356
GPT2	16	46918290	46965209	46918290
GPX1	3	49394609	49396033	49396033
GPX2	14	65405870	65409531	65409531
GPX3	5	150400124	150408554	150400124
GPX4	19	1103936	1106787	1103936
GPX5	6	28493702	28502729	28493702
GPX6	6	28471073	28495992	28495992
GPX7	1	53068044	53074723	53068044
GPX8	5	54455946	54462899	54455946
GRAMD1A	19	35485688	35517375	35485688
GRAMD1B	11	123396344	123498482	123396344
GRAMD1C	3	113547029	113666021	113547029
GRAMD2	15	72452148	72490126	72490126
GRAMD3	5	125695824	125832186	125695824
GRAMD4	22	46971909	47075688	46971909
GRAP	17	18923986	18950950	18950950
GRAP2	22	40297086	40369725	40297086
GRAPL	17	19030782	19062489	19030782
GRASP	12	52400724	52409673	52400724
GRB10	7	50657760	50861159	50861159
GRB14	2	165349322	165478358	165478358
GRB2	17	73314157	73401790	73401790
GRB7	17	37894180	37903544	37894180
GREB1	2	11674242	11782914	11674242
GREB1L	18	18822203	19105378	18822203
GREM1	15	33010175	33026870	33010175
GREM2	1	240652873	240775449	240775449
GRHL1	2	10085341	10142411	10085341
GRHL2	8	102504660	102681954	102504660
GRHL3	1	24645812	24690972	24645812
GRHPR	9	37422663	37436987	37422663
GRIA1	5	152869175	153193429	152869828
GRIA2	4	158125334	158287227	158125334
GRIA3	X	122318006	122624766	122318006
GRIA4	11	105480721	105852819	105480721
GRID1	10	87359312	88126250	88126250
GRID2	4	93225550	94695707	93225550
GRID2IP	7	6537093	6591067	6591067
GRIK1	21	30909254	31312351	31312351
GRIK1-AS2	21	30968360	31003067	30968360
GRIK2	6	101846664	102517958	101846664
GRIK3	1	37261128	37499730	37499730
GRIK4	11	120382468	120859613	120382468
GRIK5	19	42502473	42573650	42573650
GRIN1	9	140032842	140063207	140032842
GRIN2A	16	9852376	10276611	10276611
GRIN2B	12	13693165	14133053	14133053
GRIN2C	17	72838162	72857627	72857627
GRIN2D	19	48898132	48948188	48898132
GRIN3A	9	104331635	104500862	104500862
GRIN3B	19	1000418	1009731	1000418
GRINA	8	145064226	145067583	145064226
GRIP1	12	66741211	67197966	67197966
GRIPAP1	X	48830134	48858675	48858675
GRK1	13	114321470	114440708	114321470
GRK4	4	2965335	3042474	2965335
GRK5	10	120967101	121215131	120967101
GRK6	5	176830205	176869902	176830205
GRK7	3	141496990	141537332	141496990
GRM1	6	146348782	146758734	146348782
GRM2	3	51741086	51752629	51741086
GRM3	7	86273230	86494200	86273230
GRM4	6	33989628	34123399	34123399
GRM5	11	88237744	88799113	88799113
GRM6	5	178405328	178423207	178423207
GRM7	3	6811688	7783215	6811688
GRM8	7	126078652	126893348	126893348
GRN	17	42422614	42430470	42422630
GRP	18	56887400	56898006	56887400
GRPEL1	4	7060633	7069924	7069924
GRPEL2	5	148724993	148734146	148724993
GRPR	X	16141679	16171144	16141679
GRSF1	4	71681499	71705662	71705662
GRTP1	13	113978505	114018446	114018446
GRWD1	19	48949030	48960279	48949030
GRXCR1	4	42895284	43032675	42895284
GRXCR2	5	145239296	145252531	145252531
GSAP	7	76940068	77045717	77045717
GSC	14	95234553	95236562	95236562
GSC2	22	19136089	19137796	19137796
GSDMA	17	38119226	38134019	38119226
GSDMB	17	38060848	38076107	38074903
GSDMC	8	130760442	130799134	130799134
GSDMD	8	144635377	144645232	144635377
GSE1	16	85645015	85709810	85645015
GSG1	12	13236494	13256619	13256619
GSG1L	16	27798850	28074830	28074830
GSG2	17	3627211	3630067	3627211
GSK3A	19	42734338	42746777	42746777
GSK3B	3	119540170	119813264	119813264
GSKIP	14	96829814	96853625	96829814
GSN	9	123970072	124095121	123970072
GSPT1	16	11961985	12009939	12009939
GSPT2	X	51486481	51489324	51486481
GSR	8	30535583	30585443	30585443
GSS	20	33516236	33543620	33543620
GSTA1	6	52656462	52668708	52668708
GSTA2	6	52614897	52628367	52628367
GSTA3	6	52761437	52774483	52774483
GSTA4	6	52842751	52860176	52860176
GSTA5	6	52696453	52710893	52710893
GSTCD	4	106629935	106768885	106629935
GSTK1	7	142941186	142967947	142941186
GSTM1	1	110230436	110251661	110230436
GSTM2	1	110210644	110252171	110210644
GSTM3	1	110276554	110284384	110284384
GSTM4	1	110198703	110208118	110198703
GSTM5	1	110254864	110318050	110254864
GSTO1	10	105995114	106027217	105995114
GSTO2	10	106028631	106064703	106028631
GSTP1	11	67351066	67354131	67351066
GSTT1	22	24376133	24384680	24384680
GSTT2	22	24322339	24326106	24322339
GSTT2B	22	24299601	24303373	24303373
GSTZ1	14	77787227	77797940	77787227
GSX1	13	28366780	28368905	28366780
GSX2	4	54965690	54968672	54965690
GTDC1	2	144695635	145090135	145090135
GTF2A1	14	81641796	81687721	81687575
GTF2A1L	2	48844937	48960287	48844937
GTF2A2	15	59930261	59949740	59949737
GTF2B	1	89318615	89357627	89357627
GTF2E1	3	120461484	120501916	120461484
GTF2E2	8	30435835	30515768	30515768
GTF2F1	19	6379580	6393992	6393992
GTF2F2	13	45694650	45858237	45694650
GTF2H1	11	18343842	18388591	18343842
GTF2H2	5	70330784	70363516	70363479
GTF2H2C	5	68856035	68890550	68856035
GTF2H3	12	124118375	124147153	124118375
GTF2H4	6	30875961	30881883	30875961
GTF2H5	6	158589384	158620376	158589384
GTF2I	7	74071994	74175026	74071994
GTF2IRD1	7	73868120	74016931	73868120
GTF2IRD2	7	74210483	74267847	74267847
GTF2IRD2B	7	74508364	74565623	74508364
GTF3A	13	27998681	28009958	27998681
GTF3C1	16	27470876	27561234	27561234
GTF3C2	2	27548716	27579868	27579868
GTF3C3	2	197627756	197664449	197664449
GTF3C4	9	135545422	135570342	135545422
GTF3C5	9	135906076	135933890	135906076
GTF3C6	6	111279763	111289093	111279763
GTPBP1	22	39101728	39134304	39101728
GTPBP10	7	89964537	90020769	89964537
GTPBP2	6	43573053	43596899	43596899
GTPBP3	19	17445729	17453544	17445729
GTPBP4	10	1034338	1065876	1034338
GTPBP6	X	220025	230886	230886
GTPBP8	3	112709765	112733907	112709765
GTSCR1	18	68297755	68317980	68317980
GTSE1	22	46692638	46726707	46692638
GTSF1	12	54849734	54867386	54867383
GTSF1L	20	42354804	42355638	42355638
GUCA1A	6	42123144	42147794	42123144
GUCA1B	6	42152139	42162654	42162654
GUCA1C	3	108626639	108672742	108672742
GUCA2A	1	42628362	42630389	42630389
GUCA2B	1	42619092	42621495	42619092
GUCD1	22	24936406	24951903	24951903
GUCY1A2	11	106544738	106889250	106889250
GUCY1A3	4	156587863	156653501	156587863
GUCY1B3	4	156680144	156728743	156680144
GUCY2C	12	14765576	14849519	14849519
GUCY2D	17	7905912	7923657	7905912
GUCY2F	X	108616135	108725301	108725301
GUF1	4	44680444	44702943	44680444
GUK1	1	228327663	228336685	228327663
GULP1	2	189156396	189460653	189156396
GUSB	7	65425671	65447301	65447301
GVQW1	9	32566787	32568619	32566787
GXYLT1	12	42475647	42538681	42538681
GXYLT2	3	72937224	73047289	72937224
GYG1	3	148709128	148745419	148709128
GYG2	X	2746829	2800859	2746829
GYLTL1B	11	45943172	45950647	45943172
GYPA	4	145030457	145061904	145061904
GYPB	4	144917257	145061844	145061844
GYPC	2	127413509	127454246	127413509
GYPE	4	144792020	144826716	144826716
GYS1	19	49471382	49496567	49496567
GYS2	12	21689123	21757781	21757781
GZF1	20	23342787	23353700	23342787
GZMA	5	54398476	54406080	54398476
GZMB	14	25100160	25103473	25103473
GZMH	14	25075686	25078905	25078905
GZMK	5	54320081	54330398	54320081
GZMM	19	544034	549919	544034
H1F0	22	38201114	38203442	38201114
H1FNT	12	48722763	48724062	48722763
H1FOO	3	129262057	129270310	129262057
H1FX	3	129033615	129035120	129035120
H2AFB1	X	154113317	154113833	154113317
H2AFB2	X	154610428	154610944	154610428
H2AFB3	X	154689080	154689596	154689596
H2AFJ	12	14927270	14930936	14927270
H2AFV	7	44866390	44887682	44887682
H2AFX	11	118964564	118966177	118966177
H2AFY	5	134669590	134735604	134735604
H2AFY2	10	71812552	71872036	71812552
H2AFZ	4	100869243	100871545	100871545
H2BFM	X	103268269	103297021	103268269
H2BFWT	X	103265719	103268259	103268259
H3F3A	1	226249552	226259702	226249552
H3F3B	17	73772515	73781974	73781567
H3F3C	12	31944123	31945175	31945175
H6PD	1	9294834	9331396	9294834
HAAO	2	42994229	43019733	43019732
HABP2	10	115310596	115349361	115310596
HABP4	9	99212483	99253618	99212483
HACE1	6	105175968	105307794	105307794
HACL1	3	15602211	15643338	15643338
HADH	4	108910870	108956331	108910870
HADHA	2	26413504	26467594	26467594
HADHB	2	26466038	26513336	26466038
HAGH	16	1845621	1877195	1877195
HAGHL	16	776936	785525	776936
HAL	12	96366440	96390143	96390143
HAMP	19	35771619	35776046	35771619
HAND1	5	153854532	153857824	153857824
HAND2	4	174446120	174451380	174451380
HAO1	20	7863628	7921121	7921121
HAO2	1	119911402	119936753	119911402
HAP1	17	39873994	39890896	39890896
HAPLN1	5	82933624	83017432	83017432
HAPLN2	1	156589086	156595517	156589086
HAPLN3	15	89420519	89438857	89438857
HAPLN4	19	19366450	19373605	19373605
HARBI1	11	46624411	46639459	46639459
HARS	5	140052758	140071609	140071609
HARS2	5	140071011	140078889	140071011
HAS1	19	52216365	52227247	52227247
HAS2	8	122624356	122653630	122653630
HAS3	16	69139467	69152622	69139467
HAT1	2	172778958	172848599	172778958
HAUS1	18	43684298	43708299	43684298
HAUS2	15	42841008	42862192	42841008
HAUS3	4	2229191	2243891	2243891
HAUS4	14	23415437	23426370	23426370
HAUS5	19	36103646	36116251	36103646
HAUS6	9	19053141	19103117	19103117
HAUS7	X	152713124	152760978	152760978
HAUS8	19	17160539	17186435	17186435
HAVCR1	5	156456424	156486130	156486130
HAVCR2	5	156512843	156569880	156569880
HAX1	1	154244987	154248351	154244987
HBA1	16	226679	227521	226679
HBA2	16	222846	223709	222846
HBB	11	5246694	5250625	5250625
HBD	11	5253908	5256600	5256600
HBE1	11	5289582	5526847	5526847
HBEGF	5	139712428	139726216	139726216
HBG1	11	5269313	5271122	5271122
